"species1","species2","D","p_eqD","CI_eqD_lower","CI_eqD_upper","p_sim1D","CI_sim1D_lower","CI_sim1D_upper","p_sim2D","CI_sim2D_lower","CI_sim2D_upper"
"Cosmibuena_macrocarpa","Hillia_maxonii",0.330210988553951,0.920792079207921,0.246792302827592,0.811839013548498,0.168316831683168,0,0.641115977892016,0.198019801980198,6.77229830484072e-05,0.647786015247524
"Cosmibuena_macrocarpa","Hillia_palmana",0.0479006018407374,1,0.18364962153167,0.31768616507947,0.465346534653465,0,0.305875157866581,0.485148514851485,0,0.341805282335424
"Cosmibuena_macrocarpa","Hillia_panamensis",0.0344160459097965,0.98019801980198,0.0485429471124478,0.250901774432024,0.356435643564356,0,0.16783502368466,0.316831683168317,0,0.141194249558199
"Cosmibuena_macrocarpa","Hillia_parasitica",0.160855690141972,1,0.368356268389198,0.623578110801318,0.346534653465347,0.00125791439919374,0.506397156521262,0.356435643564356,0.00155660581355969,0.528141637781799
"Cosmibuena_macrocarpa","Hillia_pumila",0.0367046921015572,0.871287128712871,0.0199133389215783,0.166351261044646,0.346534653465347,7.23112848861618e-06,0.208877601330905,0.326732673267327,1.0547118733939e-16,0.235412601385141
"Cosmibuena_macrocarpa","Hillia_tetrandra",0.0797414844820665,1,0.138527831759044,0.246207766241498,0.267326732673267,0,0.209752242939579,0.257425742574257,0,0.250516468833371
"Cosmibuena_macrocarpa","Hillia_triflora_var._pittieri",0.0245204949717833,0.98019801980198,0.035813845069572,0.389221203293316,0.544554455445545,0,0.240335185406221,0.554455445544555,0,0.323619938177829
"Cosmibuena_macrocarpa","Hillia_triflora_var._triflora",0.0486121813003026,0.98019801980198,0.102961567948017,0.367838411581413,0.554455445544555,0,0.305765316893755,0.495049504950495,0,0.317383267722507
"Cosmibuena_macrocarpa","Hillia_ulei",0.067068662867742,0.98019801980198,0.0914759783502684,0.680371740487221,0.465346534653465,0.000311249818957615,0.451609348029981,0.514851485148515,0,0.571929141763472
"Cosmibuena_macrocarpa","Hillia_wurdackii",0.0427208434736016,1,0.094388576171417,0.180411782472755,0.297029702970297,2.32360459770153e-05,0.123737499881669,0.257425742574257,1.0547118733939e-16,0.0998069459551891
"Cosmibuena_matudae","Cosmibuena_valerii",0.205804167642193,1,0.36247200121049,0.610112641196053,0.0594059405940594,0,0.203561521554227,0.0693069306930693,0,0.208581821993151
"Cosmibuena_matudae","Hillia_allenii",0.297265982958578,0.752475247524752,0.177971152770896,0.637261820442275,0.0198019801980198,0,0.166186423455136,0.0099009900990099,0,0.136049838465359
"Cosmibuena_matudae","Hillia_costanensis",0.0370522223834066,1,0.144566561426799,0.50514511208882,0.198019801980198,0,0.156306943339367,0.237623762376238,0,0.194800247834071
"Cosmibuena_matudae","Hillia_grayumii",0,1,0.0961045560645633,0.611528477505432,1,0,0.0118148937977009,1,0,0.0327122600967164
"Cosmibuena_matudae","Hillia_illustris",0.0788890393365815,1,0.14041893642329,0.320400512843615,0.287128712871287,0,0.239954400102814,0.247524752475248,0,0.185644530885239
"Cosmibuena_matudae","Hillia_killipii",0.323072125458432,0.445544554455446,0.1692721112316,0.418716384726528,0.0594059405940594,0,0.318971148184294,0.0198019801980198,0,0.162356900075408
"Cosmibuena_matudae","Hillia_longifilamentosa",0.414408649255219,0.584158415841584,0.249704946437155,0.61373939116976,0.0099009900990099,0,0.230776436421959,0.0099009900990099,0,0.174101786955365
"Cosmibuena_matudae","Hillia_loranthoides",0.211715737204073,0.99009900990099,0.350856542793903,0.769111389647222,0.217821782178218,0,0.566209050683246,0.168316831683168,0,0.497530160673286
"Cosmibuena_matudae","Hillia_macromeris",0.0112961813832237,1,0.137400647283097,0.453814090024315,0.514851485148515,0,0.20496256943505,0.495049504950495,0,0.226837708570009
"Cosmibuena_matudae","Hillia_macrophylla_SA",0.174976638698481,1,0.227130043493782,0.403988169963516,0.099009900990099,0,0.213587334645802,0.0297029702970297,0,0.0836563045150767
"Cosmibuena_matudae","Hillia_macrophylla_CA",0.0093948158893381,1,0.125977181729047,0.56604555241994,0.306930693069307,0,0.068792791904645,0.316831683168317,0,0.123136453783945
"Cosmibuena_matudae","Hillia_maxonii",0.0460558545906827,1,0.0909334566924119,0.369881249538024,0.326732673267327,0,0.188695130339003,0.415841584158416,0,0.186652250431448
"Cosmibuena_matudae","Hillia_palmana",0.253507151950944,0.99009900990099,0.366342889643612,0.538656169072009,0.0198019801980198,0,0.166490983613502,0.0198019801980198,0,0.185164953227649
"Cosmibuena_matudae","Hillia_panamensis",0.493251932568382,0.940594059405941,0.492098555377486,0.799643612404098,0.099009900990099,0,0.643632352814486,0.0891089108910891,0,0.535359695102142
"Cosmibuena_matudae","Hillia_parasitica",0.128108793448197,0.940594059405941,0.127489555137783,0.211202731468835,0.168316831683168,0,0.20673130997629,0.188118811881188,0,0.209635381149802
"Cosmibuena_matudae","Hillia_pumila",0.241884411999146,0.623762376237624,0.166349722150709,0.438205272591609,0.0198019801980198,0,0.0709839372148118,0.0396039603960396,0,0.144681332979701
"Cosmibuena_matudae","Hillia_tetrandra",0.418509644990063,0.96039603960396,0.426832991889849,0.742299742590754,0.099009900990099,0,0.517042745284429,0.118811881188119,0,0.508739839301099
"Cosmibuena_matudae","Hillia_triflora_var._pittieri",0.0807908285899406,1,0.272505120430495,0.594885027366112,0.178217821782178,0,0.180688796079803,0.198019801980198,0,0.218436787065681
"Cosmibuena_matudae","Hillia_triflora_var._triflora",0.293238794535387,0.881188118811881,0.263420190361619,0.571529328243587,0.0297029702970297,0,0.18049754511045,0.0099009900990099,0,0.170395586439613
"Cosmibuena_matudae","Hillia_ulei",0.221137686031269,0.712871287128713,0.178092974920193,0.337189059375866,0.0792079207920792,0,0.263855549980205,0.0891089108910891,0,0.249913880977854
"Cosmibuena_matudae","Hillia_wurdackii",0.297338632372495,0.257425742574257,0.192677393926807,0.363646659870548,0.0099009900990099,0,0.0993428798965679,0.0099009900990099,0,0.153949332519091
"Cosmibuena_valerii","Hillia_allenii",0.226465156845653,0.782178217821782,0.135019578322532,0.685045787652189,0.376237623762376,0,0.67305966993179,0.405940594059406,0,0.658410709478446
"Cosmibuena_valerii","Hillia_costanensis",0.00669828283022889,1,0.117675165334432,0.46197534643381,0.742574257425743,0,0.358393650194237,0.702970297029703,0,0.311610404750473
"Cosmibuena_valerii","Hillia_grayumii",0.0206146813609055,1,0.0675651397242614,0.603479670357229,0.099009900990099,0,0.0444293071124772,0.0792079207920792,0,0.0307336664042524
"Cosmibuena_valerii","Hillia_illustris",0.11919437547349,0.930693069306931,0.111968013253754,0.347789503522564,0.485148514851485,0.000979956730232723,0.313358590510817,0.435643564356436,0.00013385271920574,0.320604566544756
"Cosmibuena_valerii","Hillia_killipii",0.547539721874043,0.128712871287129,0.346233520862165,0.564893801108608,0.0099009900990099,0,0.116360021677453,0.0099009900990099,0,0.112737819260672
"Cosmibuena_valerii","Hillia_longifilamentosa",0.529519115514503,0.405940594059406,0.238016952892957,0.700602897099122,0.297029702970297,0,0.860462792411835,0.198019801980198,0,0.725902101015087
"Cosmibuena_valerii","Hillia_loranthoides",0.577154814207059,0.475247524752475,0.353759976700904,0.688158304214966,0.0099009900990099,0,0.250667408934056,0.0099009900990099,0,0.284195024473193
"Cosmibuena_valerii","Hillia_macromeris",0.0776814361867731,1,0.124018448084639,0.500212852300765,0.544554455445545,0,0.304913757441045,0.584158415841584,0,0.330912961566524
"Cosmibuena_valerii","Hillia_macrophylla_SA",0.583124125637912,0.0099009900990099,0.375765760674068,0.560559458314487,0.0099009900990099,1.66085095112012e-05,0.15935162044542,0.0099009900990099,0,0.163190513728977
"Cosmibuena_valerii","Hillia_macrophylla_CA",0.123179347072373,0.871287128712871,0.0850406209144168,0.557850180378401,0.287128712871287,0,0.359426803293921,0.237623762376238,0,0.369650541044525
"Cosmibuena_valerii","Hillia_maxonii",0.140168918747389,0.940594059405941,0.130672533614114,0.441045734045216,0.514851485148515,0.00119913320934065,0.247472490906711,0.504950495049505,0.00181305563217677,0.250978267148865
"Cosmibuena_valerii","Hillia_palmana",0.722409564208478,0.702970297029703,0.615985493662545,0.860365289514819,0.128712871287129,0.00384374262790301,0.76523993766257,0.118811881188119,8.75497371071399e-05,0.755240747360629
"Cosmibuena_valerii","Hillia_panamensis",0.478360787356042,0.851485148514851,0.41633307119245,0.693578013326134,0.0099009900990099,0,0.161227413748534,0.0099009900990099,0,0.195972393773851
"Cosmibuena_valerii","Hillia_parasitica",0.113281086054301,0.97029702970297,0.131465151709482,0.256012074801285,0.455445544554455,0.00347594642806178,0.244789748218251,0.554455445544555,0.0071085608231567,0.231791007153498
"Cosmibuena_valerii","Hillia_pumila",0.272432350021616,0.752475247524752,0.104492088939846,0.496231071123832,0.0099009900990099,0,0.0846226856537526,0.0198019801980198,0,0.102977595495997
"Cosmibuena_valerii","Hillia_tetrandra",0.482031791512504,0.851485148514851,0.434967395872,0.673733710968873,0.0099009900990099,0,0.178223156629412,0.0198019801980198,0,0.274295508535999
"Cosmibuena_valerii","Hillia_triflora_var._pittieri",0.120409634280827,1,0.364855864086485,0.779002841648795,0.425742574257426,0,0.539264936726373,0.376237623762376,0,0.57725841665798
"Cosmibuena_valerii","Hillia_triflora_var._triflora",0.724911930132299,0.425742574257426,0.542743044806958,0.837345579309775,0.158415841584158,0.00669509444104533,0.788275780603797,0.128712871287129,0.000309469197009249,0.770110711249116
"Cosmibuena_valerii","Hillia_ulei",0.0674378296763463,1,0.138806057691487,0.374174236030059,0.584158415841584,0,0.330058707595229,0.594059405940594,0,0.347341861948725
"Cosmibuena_valerii","Hillia_wurdackii",0.210023752122743,0.99009900990099,0.284102167359131,0.477331174705687,0.0099009900990099,0,0.0785140676827622,0.0099009900990099,0,0.0922551971843687
"Hillia_allenii","Hillia_costanensis",0.0250938154250753,0.821782178217822,0.0131196616213051,0.305726991380618,0.514851485148515,0,0.334934465205517,0.455445544554455,0,0.318026020177501
"Hillia_allenii","Hillia_grayumii",0.0603526974460928,0.98019801980198,0.0667164323801192,0.61320485117907,0.0396039603960396,0,0.032073169233843,0.0792079207920792,0,0.0646319667193892
"Hillia_allenii","Hillia_illustris",0.0869896248011222,0.356435643564356,0.0100486079539057,0.233739024522891,0.306930693069307,0,0.262918206349527,0.336633663366337,0,0.228278254232897
"Hillia_allenii","Hillia_killipii",0.333030764229501,0.623762376237624,0.15902648169681,0.507493212333957,0.0099009900990099,0,0.133414715191807,0.0198019801980198,0,0.157718926979073
"Hillia_allenii","Hillia_longifilamentosa",0.231049716083189,0.920792079207921,0.207196534462752,0.766621509827583,0.316831683168317,0,0.620404269437972,0.356435643564356,0,0.605594804648439
"Hillia_allenii","Hillia_loranthoides",0.290691037741866,0.663366336633663,0.132385198898288,0.656740019177154,0.0099009900990099,0,0.120763820880901,0.0594059405940594,0,0.238436515598368
"Hillia_allenii","Hillia_macromeris",0.0295979417827322,0.841584158415842,0.0104338598069772,0.374266187441375,0.603960396039604,0,0.254924868215315,0.544554455445545,0,0.22590057290002
"Hillia_allenii","Hillia_macrophylla_SA",0.177058891679725,0.841584158415842,0.0934085864984281,0.470928061333824,0.0396039603960396,0,0.127410304401632,0.0396039603960396,0,0.102465347569028
"Hillia_allenii","Hillia_macrophylla_CA",0.324580549117129,0.495049504950495,0.06257199620302,0.652105788777892,0.108910891089109,0,0.445157310212362,0.099009900990099,0,0.422534129635845
"Hillia_allenii","Hillia_maxonii",0.0264548595095396,0.702970297029703,0.0122599870221388,0.285258582285922,0.643564356435644,0,0.187082804768753,0.613861386138614,5.14591141515308e-05,0.193123482164347
"Hillia_allenii","Hillia_palmana",0.129821695186835,0.851485148514851,0.097171979200252,0.606426046152425,0.495049504950495,0,0.501608943233967,0.475247524752475,0,0.515278520697442
"Hillia_allenii","Hillia_panamensis",0.511026076489503,0.257425742574257,0.135482126134375,0.664070050960596,0.0099009900990099,0,0.111389824118032,0.0099009900990099,0,0.146873551312775
"Hillia_allenii","Hillia_parasitica",0.0244069013910003,0.97029702970297,0.0272951790526724,0.194471980890698,0.772277227722772,0.000572166000601765,0.164568342800194,0.683168316831683,0.000303609750546602,0.174967059441342
"Hillia_allenii","Hillia_pumila",0.108566816173292,0.851485148514851,0.0570826378948326,0.369837331334027,0.0792079207920792,0,0.123649406629658,0.0297029702970297,0,0.0472551489613651
"Hillia_allenii","Hillia_tetrandra",0.433712348766674,0.128712871287129,0.0614457911933436,0.505566192473508,0.0099009900990099,0,0.186145635204324,0.0099009900990099,0,0.186384094221002
"Hillia_allenii","Hillia_triflora_var._pittieri",0.419997108847477,0.415841584158416,0.152696585267923,0.652138916468007,0.148514851485149,0,0.594005810050183,0.138613861386139,0,0.617698739335033
"Hillia_allenii","Hillia_triflora_var._triflora",0.184481739273236,0.762376237623762,0.112631073529516,0.647130839124535,0.386138613861386,0,0.540647036647492,0.504950495049505,1.0547118733939e-16,0.627863957802923
"Hillia_allenii","Hillia_ulei",0.0938944291434516,0.564356435643564,0.0196347211318939,0.261891981600068,0.267326732673267,0,0.243049908618789,0.237623762376238,0,0.209909442048106
"Hillia_allenii","Hillia_wurdackii",0.0743224507944767,0.95049504950495,0.0838579972361655,0.351615492684194,0.0396039603960396,0,0.0509744608105973,0.0297029702970297,0,0.0428956419302083
"Hillia_costanensis","Hillia_grayumii",0,1,0.00493774098569733,0.256031840367947,1,0,0.0272380657598133,1,0,0.0660845046218304
"Hillia_costanensis","Hillia_illustris",0.0644854715060548,0.475247524752475,0.00872600806610098,0.379650008705237,0.326732673267327,0,0.456359420880276,0.326732673267327,0,0.594967342296787
"Hillia_costanensis","Hillia_killipii",0.0431329088372351,0.99009900990099,0.0932014274453865,0.527359640377844,0.118811881188119,0,0.0826629713308837,0.168316831683168,0,0.184810908076732
"Hillia_costanensis","Hillia_longifilamentosa",0.0203063624399872,0.930693069306931,0.0106823160780334,0.458993944245009,0.673267326732673,0,0.374484863045329,0.663366336633663,0,0.343375329203654
"Hillia_costanensis","Hillia_loranthoides",0.0165389509734211,0.99009900990099,0.0409855332516055,0.474624588522883,0.366336633663366,0,0.127955183456139,0.405940594059406,0,0.204981103270439
"Hillia_costanensis","Hillia_macromeris",0.0013401811605035,0.99009900990099,0.00642005658414418,0.370444112074522,0.841584158415842,0,0.711697984767592,0.841584158415842,0,0.733694645745738
"Hillia_costanensis","Hillia_macrophylla_SA",0.0189493030834436,1,0.128785475661708,0.486357284419185,0.207920792079208,0,0.0410603458871699,0.267326732673267,0,0.133664322202152
"Hillia_costanensis","Hillia_macrophylla_CA",0,1,0.00388531209262615,0.19243198733903,1,0,0.23252985540514,1,0,0.229595912963884
"Hillia_costanensis","Hillia_maxonii",0.00935884844323631,0.98019801980198,0.0133016532783716,0.402838279167343,0.712871287128713,2.5015065928824e-05,0.401681222218011,0.623762376237624,0,0.409842422491836
"Hillia_costanensis","Hillia_palmana",0.0156209393183575,1,0.0892393608251324,0.410397805672479,0.762376237623762,0,0.268791213069091,0.722772277227723,1.52209492392252e-05,0.243361443011536
"Hillia_costanensis","Hillia_panamensis",0.067450839199543,0.910891089108911,0.043733668513769,0.520808247209799,0.188118811881188,0,0.121725653789254,0.188118811881188,0,0.123978637184982
"Hillia_costanensis","Hillia_parasitica",0.0209458807056648,0.98019801980198,0.0390094024439493,0.481098704908807,0.584158415841584,0.000967076224425173,0.522585292245231,0.663366336633663,0.000196902284805811,0.512358515750681
"Hillia_costanensis","Hillia_pumila",0.00964709133341102,1,0.0323617941282054,0.295556708294555,0.346534653465347,0,0.0546237293940612,0.287128712871287,0,0.033896523951222
"Hillia_costanensis","Hillia_tetrandra",0.111163810218865,0.821782178217822,0.0542138194810115,0.435355679096435,0.099009900990099,0,0.155916758337084,0.0594059405940594,0,0.104914103805678
"Hillia_costanensis","Hillia_triflora_var._pittieri",0.00692924735956912,1,0.164518570427343,0.485833095634637,0.584158415841584,0,0.244470025285646,0.495049504950495,0,0.323086508651647
